image,response,input_tokens,output_tokens,error_code,error_message
"6887.jpg","Description: The birds have long necks, brownish-gray plumage with darker heads, and orange legs. They are standing in shallow water with grassy surroundings. 1. Common Name: Greylag Goose    Scientific Name: Anser anser 2. Common Name: Pink-footed Goose    Scientific Name: Anser brachyrhynchus 3. Common Name: Bean Goose    Scientific Name: Anser fabalis","380","92","",""
"6888.jpg","Description: The bird has a dark body with a white patch near the base of its beak. It appears to have a stout build and is swimming in water. 1. Common Name: Eurasian Coot    Scientific Name: Fulica atra 2. Common Name: American Coot    Scientific Name: Fulica americana 3. Common Name: Dusky Moorhen    Scientific Name: Gallinula tenebrosa","398","94","",""
"6889.jpg","Description: The bird has a glossy black body with iridescent blue and purple hues, a bright orange eye-ring, and a short, pointed beak. It is perched on a branch with sparse foliage against a clear sky. 1. Common Name: Cape Glossy Starling    Scientific Name: Lamprotornis nitens 2. Common Name: Superb Starling    Scientific Name: Lamprotornis superbus 3. Common Name: Purple Glossy Starling    Scientific Name: Lamprotornis purpureus","380","113","",""
"689.jpg","Description: The bird has a white body with dark wingtips and a small black mask around its eyes. It appears to be flying over water. 1. Common Name: Little Gull    Scientific Name: Larus minutus 2. Common Name: Bonaparte's Gull    Scientific Name: Chroicocephalus philadelphia 3. Common Name: Black-headed Gull    Scientific Name: Chroicocephalus ridibundus","380","95","",""
"6890.jpg","Description: The birds have a brownish-gray plumage with subtle streaking on their chests. They have short, conical beaks and appear to be perched on a wire fence. Their tails are relatively long and slightly forked. 1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: Chipping Sparrow    Scientific Name: Spizella passerina 3. Common Name: Clay-colored Sparrow    Scientific Name: Spizella pallida","380","106","",""
"6891.jpg","Description: The bird has a dark blue-black plumage with a long tail, reddish legs, and a bright orange beak. It appears to have a stout body and is standing on grass. 1. Common Name: Blue Magpie    Scientific Name: Urocissa erythroryncha 2. Common Name: Black-billed Magpie    Scientific Name: Pica hudsonia 3. Common Name: Yellow-billed Magpie    Scientific Name: Pica nuttalli","398","104","",""
"6892.jpg","Description: The bird has a slender body with a mix of gray and brown plumage on its back and wings, a lighter underside, and a short, slightly curved bill. It has long legs and is perched near water, suggesting it may be a shorebird. 1. Common Name: Surfbird    Scientific Name: Aphriza virgata 2. Common Name: Purple Sandpiper    Scientific Name: Calidris maritima 3. Common Name: Black Turnstone    Scientific Name: Arenaria melanocephala","398","115","",""
"6893.jpg","Description: The bird has a black body with white wing patches and a long tail. It appears to be flying against a clear sky. 1. Common Name: European Magpie    Scientific Name: Pica pica 2. Common Name: Yellow-billed Magpie    Scientific Name: Pica nuttalli 3. Common Name: Black-billed Magpie    Scientific Name: Pica hudsonia","236","87","",""
"6894.jpg","Description: The birds have a brownish body with a lighter underside, a dark head, and a short neck. They appear to be wading birds in a watery environment with some vegetation. 1. Common Name: Pink-footed Goose    Scientific Name: Anser brachyrhynchus 2. Common Name: Bean Goose    Scientific Name: Anser fabalis 3. Common Name: Greylag Goose    Scientific Name: Anser anser","398","98","",""
"6895.jpg","Description: The bird has a small, compact body with a short tail. It is primarily dark gray to black on its back and wings, with a lighter gray underbelly. It has a small, pointed beak and a dark eye. 1. Common Name: Dark-eyed Junco    Scientific Name: Junco hyemalis 2. Common Name: Slate-colored Junco    Scientific Name: Junco hyemalis hyemalis 3. Common Name: Oregon Junco    Scientific Name: Junco hyemalis simillimus","416","114","",""
"6896.jpg","Description: The bird is small with a slender build, perched on vegetation in an open grassland habitat. It has a light-colored underside and darker upper parts, with a long tail that appears to be held upright. Its head seems to have some streaking or markings. 1. Common Name: Grasshopper Sparrow    Scientific Name: Ammodramus savannarum 2. Common Name: Savannah Sparrow    Scientific Name: Passerculus sandwichensis 3. Common Name: Henslow's Sparrow    Scientific Name: Ammodramus henslowii","380","123","",""
"6897.jpg","Description: The bird has a brownish-olive back with darker streaks, a pale yellow underbelly, and a distinctive yellow stripe above its eye. It also has a small, pointed beak and is perched on rocks. 1. Common Name: Palm Warbler    Scientific Name: Setophaga palmarum 2. Common Name: Yellow-rumped Warbler    Scientific Name: Setophaga coronata 3. Common Name: Pine Warbler    Scientific Name: Setophaga pinus","416","109","",""
"6898.jpg","Description: The bird has a slender body with a long neck and tail. It appears to have a dark head and back with lighter underparts. The beak is short and pointed. It is standing in shallow water near vegetation. 1. Common Name: Little Grebe    Scientific Name: Tachybaptus ruficollis 2. Common Name: Pied-billed Grebe    Scientific Name: Podilymbus podiceps 3. Common Name: Horned Grebe    Scientific Name: Podiceps auritus","380","111","",""
"6899.jpg","Description: The bird has dark plumage, a slender body, and a long neck. It appears to be perched on a post near water, with a slightly hooked beak. 1. Common Name: Neotropic Cormorant    Scientific Name: Nannopterum brasilianum 2. Common Name: Little Cormorant    Scientific Name: Microcarbo niger 3. Common Name: Little Black Cormorant    Scientific Name: Phalacrocorax sulcirostris","398","108","",""
"69.jpg","Description: The bird has bright green plumage covering most of its body, with a blue head and a black beak. It has a distinctive black mask around its eyes and a short crest on top of its head. Its wings show some yellowish tones, and it has a long tail. 1. Common Name: Green Jay    Scientific Name: Cyanocorax yncas 2. Common Name: Blue-crowned Motmot    Scientific Name: Momotus momota 3. Common Name: Turquoise-browed Motmot    Scientific Name: Eumomota superciliosa","380","125","",""
"690.jpg","Description: The bird appears to be wading through shallow water with a long neck and legs, a slender body, and a pointed beak. It has a light-colored plumage with darker markings on its wings and back. 1. Common Name: Great Blue Heron    Scientific Name: Ardea herodias 2. Common Name: Snowy Egret    Scientific Name: Egretta thula 3. Common Name: Little Blue Heron    Scientific Name: Egretta caerulea","380","106","",""
"6900.jpg","Description: The bird has a large body with a long neck and a distinctive large bill with a throat pouch. Its plumage is primarily grayish-brown with lighter underparts and a white head that has some dark markings around the eyes and bill. 1. Common Name: Brown Pelican    Scientific Name: Pelecanus occidentalis 2. Common Name: American White Pelican    Scientific Name: Pelecanus erythrorhynchos 3. Common Name: Peruvian Pelican    Scientific Name: Pelecanus thagus","380","117","",""
"6901.jpg","Description: The bird has a black body with long red legs and a long, slender red beak. It is standing in shallow water near a muddy bank with some vegetation around. 1. Common Name: Black Stork    Scientific Name: Ciconia nigra 2. Common Name: Scarlet Ibis    Scientific Name: Eudocimus ruber 3. Common Name: Glossy Ibis    Scientific Name: Plegadis falcinellus","380","99","",""
"6902.jpg","Description: The bird has a dark brown back with lighter underparts, a distinctive black mask around its eyes, and a white throat. It appears to be perched on vegetation near a body of water. 1. Common Name: Peregrine Falcon    Scientific Name: Falco peregrinus 2. Common Name: Prairie Falcon    Scientific Name: Falco mexicanus 3. Common Name: Merlin    Scientific Name: Falco columbarius","326","97","",""
"6903.jpg","Description: The bird has a white and black barred back, a white belly with fine black streaks, and a red patch on the nape of its neck. It is clinging to the side of a tree trunk, using its tail for support. 1. Common Name: Yellow-bellied Sapsucker    Scientific Name: Sphyrapicus varius 2. Common Name: Downy Woodpecker    Scientific Name: Dryobates pubescens 3. Common Name: Hairy Woodpecker    Scientific Name: Dryobates villosus","362","118","",""
"6904.jpg","Description: The bird has cryptic plumage with mottled brown, gray, and black patterns that blend well with tree bark. It has a short, stout bill, large eyes, and a rounded head with no ear tufts. Its wings are folded against its body, and it appears to be perched on a branch. 1. Common Name: European Nightjar    Scientific Name: Caprimulgus europaeus 2. Common Name: Common Potoo    Scientific Name: Nyctibius griseus 3. Common Name: Tailed Nightjar    Scientific Name: Eurostopodus arg","398","128","",""
"6905.jpg","Description: The bird has a speckled brown and white plumage with a distinctive black stripe running through its eye. It has a short, stout beak and is perched upright on a branch. 1. Common Name: Eurasian Wryneck    Scientific Name: Jynx torquilla 2. Common Name: Northern Flicker    Scientific Name: Colaptes auratus 3. Common Name: Great Spotted Woodpecker    Scientific Name: Dendrocopos major","398","106","",""
"6906.jpg","Description: The bird has a slender build with a long, thin beak. Its plumage is streaked brown on the back and head, with a lighter underside. It appears to be perched on rocky terrain near water. 1. Common Name: Water Pipit    Scientific Name: Anthus spinoletta 2. Common Name: Rock Pipit    Scientific Name: Anthus petrosus 3. Common Name: Meadow Pipit    Scientific Name: Anthus pratensis","398","103","",""
"6907.jpg","Description: The bird is small with a slender build, featuring a greyish-brown upper body and lighter underparts. It has a short, thin beak and appears to have a slightly darker cap. Its tail is short and squared off. 1. Common Name: Grey Fantail    Scientific Name: Rhipidura javanica 2. Common Name: Willie Wagtail    Scientific Name: Rhipidura javanica 3. Common Name: White-browed Scrubwren    Scientific Name: Sericornis frontalis","470","115","",""
"6908.jpg","Description: The bird has a bright red head, neck, and underparts with a black mask around the eyes. Its back is dark gray to black, and it has white outer tail feathers. It appears small and perched on a thin branch. 1. Common Name: Scarlet Minivet    Scientific Name: Pericrocotus speciosus 2. Common Name: Crimson Sunbird    Scientific Name: Aethopyga siparaja 3. Common Name: Red-whiskered Bulbul    Scientific Name: Pycnonotus jocosus","380","117","",""
"6909.jpg","Description: The bird has a striking blue patch around its eye, a black stripe extending from the beak through the eye, and a white throat. Its back is olive-green, and it has a slender body with a long tail. It appears to be perched on a tree trunk. 1. Common Name: Blue-faced Honeyeater    Scientific Name: Entomyzon cyanotis 2. Common Name: Yellow-faced Honeyeater    Scientific Name: Lichenostomus chrysopygus 3. Common Name: White-plumed Honeyeater    Scientific Name: Ptilotula penic","470","128","",""
"691.jpg","Description: The bird appears to be in flight against a clear sky, with dark plumage and a relatively long tail. The wings are pointed and it seems to have a streamlined body, suggesting it is built for swift flight. 1. Common Name: Common Swift    Scientific Name: Apus apus 2. Common Name: Alpine Swift    Scientific Name: Tachymarptis melba 3. Common Name: Pallid Swift    Scientific Name: Apus pallidus","452","102","",""
"6910.jpg","Description: The bird has a long, straight beak, predominantly black plumage with white patches on its neck and chest, and a small crest on its head. It appears to be perched on a branch. 1. Common Name: White-throated Kingfisher    Scientific Name: Halcyon smyrnensis 2. Common Name: Pied Kingfisher    Scientific Name: Ceryle rudis 3. Common Name: Black-capped Kingfisher    Scientific Name: Halcyon pileata","488","110","",""
"6911.jpg","Description: The bird is small with a slender body, featuring a mix of dark and light plumage. It has a pointed beak and appears to be perched on a tree branch. The bird's tail is relatively long and it seems to have some white markings on its underside. 1. Common Name: White-rumped Shama    Scientific Name: Copsychus malabaricus 2. Common Name: Indian Paradise Flycatcher    Scientific Name: Terpsiphone paradisi 3. Common Name: Asian Paradise Flycatcher    Scientific Name: Terpsiphone paradisi","434","122","",""
"6912.jpg","Description: The image shows two small, white eggs with brown speckles resting on a bed of dried leaves. There is no bird present in the image. 1. Common Name: Eastern Screech-Owl    Scientific Name: Megascops asio 2. Common Name: Northern Saw-whet Owl    Scientific Name: Aegolius acadicus 3. Common Name: Barred Owl    Scientific Name: Strix varia","398","94","",""
"6913.jpg","Description: The bird has a slender body with a long tail, streaked brown and gray plumage on its back, and a pale underside. It has a conical beak and is perched on thin branches. 1. Common Name: Swamp Sparrow    Scientific Name: Melospiza georgiana 2. Common Name: Lincoln's Sparrow    Scientific Name: Melospiza lincolnii 3. Common Name: Song Sparrow    Scientific Name: Melospiza melodia","416","104","",""
"6914.jpg","Description: The bird has a small size with a short, thin bill. Its plumage is mottled brown and white, providing camouflage against the sandy background. It appears to be standing on a sandy beach with some scattered seaweed. 1. Common Name: Semipalmated Sandpiper    Scientific Name: Calidris pusilla 2. Common Name: Baird's Sandpiper    Scientific Name: Calidris bairdii 3. Common Name: Western Sandpiper    Scientific Name: Calidris mauri","380","115","",""
"6915.jpg","Description: The bird has a slender body with long, pointed wings and a relatively short tail. The plumage appears to be a mix of brown and gray tones with darker wingtips and a lighter underside. It is soaring with its wings fully extended. 1. Common Name: Common Kestrel    Scientific Name: Falco tinnunculus 2. Common Name: American Kestrel    Scientific Name: Falco sparverius 3. Common Name: Eurasian Hobby    Scientific Name: Falco subbuteo","380","111","",""
"6916.jpg","Description: The bird has a vibrant blue-green plumage with a striking red crest on its head. It possesses a long tail and is perched on a tree with rough bark. 1. Common Name: Red-crested Turaco    Scientific Name: Tauraco erythrolophus 2. Common Name: Knysna Turaco    Scientific Name: Tauraco corythaix 3. Common Name: Blue-turaco    Scientific Name: Corythaeola cristata","398","105","",""
"6917.jpg","Description: The bird has a slender body with long legs, a yellow bill with a black tip, and a distinctive black and white pattern on its head. Its back is brown, and it has a white belly with black markings. It is standing in tall grass. 1. Common Name: Spur-winged Lapwing    Scientific Name: Vanellus spinosus 2. Common Name: Crowned Lapwing    Scientific Name: Vanellus coronatus 3. Common Name: Black-headed Lapwing    Scientific Name: Vanellus tectus","398","117","",""
"6918.jpg","Description: The bird has a black and white pattern with a distinctive red patch on the back of its head. It appears to be perched on a wire near some pine branches. 1. Common Name: Yellow-bellied Sapsucker    Scientific Name: Sphyrapicus varius 2. Common Name: Downy Woodpecker    Scientific Name: Picoides pubescens 3. Common Name: Hairy Woodpecker    Scientific Name: Picoides villosus","398","104","",""
"6919.jpg","Description: The bird has a slender body with a long tail, a greyish-brown back, and lighter underparts. It has a small, pointed beak and appears to be perched on thin branches. 1. Common Name: African Dusky Flycatcher    Scientific Name: Muscicapa adusta 2. Common Name: Ashy Drongo    Scientific Name: Ashbyia cinerea 3. Common Name: Grey-backed Fiscal    Scientific Name: Lanius excubitoroides","398","109","",""
"692.jpg","Description: The bird appears small with a slender body, long tail feathers, and dark plumage. It is perched among dense green foliage, which partially obscures its details. 1. Common Name: Willie Wagtail    Scientific Name: Rhipidura javanica 2. Common Name: Grey Fantail Flycatcher    Scientific Name: Rhipidura javanica 3. Common Name: Asian Paradise Flycatcher    Scientific Name: Terpsiphone paradisi","380","102","",""
"6920.jpg","Description: The bird has a long neck, a white face with a dark stripe through the eye, a brown body with a reddish-brown patch on the lower back, and pink legs. 1. Common Name: Egyptian Goose    Scientific Name: Alopochen aegyptiaca 2. Common Name: Canada Goose    Scientific Name: Branta canadensis 3. Common Name: Greylag Goose    Scientific Name: Anser anser","398","98","",""
"6921.jpg","Description: The bird has a robust body with a thick neck, a relatively long and slightly curved bill, and is primarily brown in color. It appears to have a short tail and is perched on a structure. 1. Common Name: Boat-tailed Grackle    Scientific Name: Quiscalus major 2. Common Name: Great-tailed Grackle    Scientific Name: Quiscalus mexicanus 3. Common Name: Common Grackle    Scientific Name: Quiscalus quiscula","380","105","",""
"6922.jpg","Description: The bird has a vibrant metallic blue-green plumage with a long, slender beak. It appears to be feeding on nectar from small, clustered flowers. 1. Common Name: Violet-backed Starling    Scientific Name: Cinnyricinclus leucogaster 2. Common Name: Blue-eared Starling    Scientific Name: Lamprotornis chalybaeus 3. Common Name: Purple Glossy-starling    Scientific Name: Lamprotornis purpureus","380","105","",""
"6923.jpg","Description: The bird has a black head with white cheeks, a dark bill, and a white body with gray wings. It is seen swimming in water near some vegetation. 1. Common Name: Black-headed Gull    Scientific Name: Chroicocephalus ridibundus 2. Common Name: Little Gull    Scientific Name: Larus minutus 3. Common Name: Mediterranean Gull    Scientific Name: Ichthyaetus melanocephalus","380","98","",""
"6924.jpg","Description: The bird has a slender body with long wings and a relatively long tail. Its wings are spread wide, showing a pattern of white and dark feathers. The tail appears to be dark with some lighter markings. The bird's head is small with a short, pointed beak. 1. Common Name: European Magpie    Scientific Name: Pica pica 2. Common Name: Black-billed Magpie    Scientific Name: Pica hudsonia 3. Common Name: Yellow-billed Magpie    Scientific Name: Pica nuttalli","380","117","",""
"6925.jpg","Description: The bird has a yellow underbelly, olive-green back, and a distinctive black stripe through its eye. It has a small, pointed beak and is perched among branches with small pink buds. 1. Common Name: Palm Warbler    Scientific Name: Setophaga palmarum 2. Common Name: Yellow-throated Warbler    Scientific Name: Setophaga dominica 3. Common Name: Prairie Warbler    Scientific Name: Setophaga discolor","380","104","",""
"6926.jpg","Description: The bird has a dark brown body with a featherless red head and neck. It is perched on a branch with its wings folded. The beak is hooked and robust, typical of scavenging birds. 1. Common Name: Black Vulture    Scientific Name: Coragyps atratus 2. Common Name: Turkey Vulture    Scientific Name: Cathartes aura 3. Common Name: King Vulture    Scientific Name: Sarcoramphus papa","380","103","",""
"6927.jpg","Description: The bird has a plump body with a grayish-brown head and neck, a white throat, and a mix of brown and white on its body. It has a short tail and is perched among green foliage. 1. Common Name: Plain Chachalaca    Scientific Name: Ortalis vetula 2. Common Name: Rufous-vented Chachalaca    Scientific Name: Ortalis ruficauda 3. Common Name: Greater Chachalaca    Scientific Name: Ortalis vetula","380","112","",""
"6928.jpg","Description: The bird has a slender body with a long tail, a pale gray head with a distinctive white supercilium, and a brownish back. Its underparts appear to be lighter, possibly white or pale gray. It has a small, pointed beak which is dark at the tip. 1. Common Name: Gray Silky-Flycatcher    Scientific Name: Ptiliogonys cinereus 2. Common Name: Smooth-billed Ani    Scientific Name: Crotophaga ani 3. Common Name: White-eyed Vireo    Scientific Name: Vireo grise","416","128","",""
"6929.jpg","Description: The bird has a slender body with long wings and tail. Its plumage is primarily brown with darker streaks on the underside of the wings and tail. The head appears small relative to the body, and the bird is captured in flight against a clear blue sky. 1. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis 2. Common Name: Ferruginous Hawk    Scientific Name: Buteo regalis 3. Common Name: Swainson's Hawk    Scientific Name: Buteo swainsoni","416","120","",""
"693.jpg","Description: The bird has a bright yellow body with a black head and a short, slightly curved beak. It appears to be perched among dense foliage. 1. Common Name: Black-headed Weaver    Scientific Name: Ploceus melanocephalus 2. Common Name: Baya Weaver    Scientific Name: Ploceus philippinus 3. Common Name: Asian Golden Weaver    Scientific Name: Ploceus Hypoxanthus","344","97","",""
"6930.jpg","Description: The bird is predominantly black with a glossy sheen, has a sturdy build, a short thick beak, and a slightly raised tail. There is a hint of brownish coloration on the wings. 1. Common Name: Rusty Blackbird    Scientific Name: Euphagus carolinus 2. Common Name: Common Grackle    Scientific Name: Quiscalus quiscula 3. Common Name: Boat-tailed Grackle    Scientific Name: Quiscalus major","380","105","",""
"6931.jpg","Description: The bird appears small with a slender body, long tail, and a crest on its head. It has a mix of brown and white plumage, which suggests camouflage among tree branches. The bird is perched on a branch in a bare tree, possibly during winter. 1. Common Name: Tufted Titmouse    Scientific Name: Baeolophus bicolor 2. Common Name: Black-crested Titmouse    Scientific Name: Baeolophus atricristatus 3. Common Name: Oak Titmouse    Scientific Name: Baeolophus inornatus","398","127","",""
"6932.jpg","Description: The bird has a compact body with a short tail, a sharp, pointed beak, and a distinctive black cap with white cheeks. It appears to be clinging to a tree trunk, suggesting it is a species adapted for climbing. 1. Common Name: Red-breasted Nuthatch    Scientific Name: Sitta canadensis 2. Common Name: White-breasted Nuthatch    Scientific Name: Sitta carolinensis 3. Common Name: Brown-headed Nuthatch    Scientific Name: Sitta pusilla","380","112","",""
"6933.jpg","Description: The bird has a dark brown to black upper body with lighter underparts that appear white or pale gray. It has a slender build, long pointed wings, and a forked tail. It is perched on a wire against a clear blue sky. 1. Common Name: Purple Martin    Scientific Name: Progne subis 2. Common Name: Barn Swallow    Scientific Name: Hirundo rustica 3. Common Name: Cliff Swallow    Scientific Name: Petrochelidon pyrrhonota","380","109","",""
"6934.jpg","Description: The bird has a slender body with a white underbelly and a speckled brown back. It has a thin, straight black beak and relatively short legs. The bird is foraging on a sandy beach with scattered shells and debris. 1. Common Name: Sanderling    Scientific Name: Calidris alba 2. Common Name: Semipalmated Sandpiper    Scientific Name: Calidris pusilla 3. Common Name: Western Sandpiper    Scientific Name: Calidris mauri","398","113","",""
"6935.jpg","Description: The bird appears to be a young chick with dark, fluffy down feathers. It is nestled in a small, compact nest made of twigs and other natural materials. The chick has a short, dark beak and closed eyes, suggesting it is very young and possibly still in the early stages of development.  1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: European Starling    Scientific Name: Sturnus vulgaris 3. Common Name: Eurasian Tree Sparrow    Scientific Name: Passer montanus","470","120","",""
"6936.jpg","Description: The bird has a slender body with a white underbelly and a speckled brown back. It has a thin, dark beak and relatively short legs. It appears to be wading in shallow water. 1. Common Name: Semipalmated Sandpiper    Scientific Name: Calidris pusilla 2. Common Name: Baird's Sandpiper    Scientific Name: Calidris bairdii 3. Common Name: Least Sandpiper    Scientific Name: Calidris minutilla","416","112","",""
"6937.jpg","Description: The bird has a slender body with a forked tail, a dark brown back, and lighter underparts. It has a small head with a short, narrow beak. Its wings are long and pointed, and it appears to have a white rump patch. 1. Common Name: Northern Rough-winged Swallow    Scientific Name: Stelgidopteryx serripennis 2. Common Name: Bank Swallow    Scientific Name: Riparia riparia 3. Common Name: Cliff Swallow    Scientific Name: Petrochelidon pyrrhonota","380","121","",""
"6938.jpg","Description: The bird is seen swimming on water with a dark body and a lighter neck and head. It appears to have a slender build and a long neck, typical of diving birds. 1. Common Name: Pied-billed Grebe    Scientific Name: Podilymbus podiceps 2. Common Name: Horned Grebe    Scientific Name: Podiceps auritus 3. Common Name: Eared Grebe    Scientific Name: Podiceps nigricollis","398","99","",""
"6939.jpg","Description: The bird has a white body with black wingtips, a pale yellow head, and an orange beak. It is standing on a rocky beach with seaweed scattered around. 1. Common Name: Northern Gannet    Scientific Name: Morus bassanus 2. Common Name: Australasian Gannet    Scientific Name: Morus serrator 3. Common Name: Cape Gannet    Scientific Name: Morus capensis","398","96","",""
"694.jpg","Description: The bird has a slender body with a black cap, white eyebrow stripe, and a white throat patch. Its wings are dark with white wing bars, and it has a long tail with white outer feathers. The underparts are white, and the upperparts are grayish-brown. 1. Common Name: Willie Wagtail    Scientific Name: Rhipidura javanica 2. Common Name: White-browed Fantail Flycatcher    Scientific Name: Rhipidura javanica 3. Common Name: White-browed Fantail Flycatcher    Scientific Name: Rhip","380","128","",""
"6940.jpg","Description: The bird has a slender build with a long tail, streaked brown upperparts, and a pale underbelly with some streaking. It has a thin, pointed beak and is standing on the ground among grass and twigs. 1. Common Name: Palm Warbler    Scientific Name: Setophaga palmarum 2. Common Name: Yellow-rumped Warbler    Scientific Name: Setophaga coronata 3. Common Name: Pine Warbler    Scientific Name: Setophaga pinus","380","110","",""
"6941.jpg","Description: The bird has a slender body with a greyish-brown back, white underparts, and a distinctive yellow rump. It has a short tail which is often flicked up and down. The bird is perched on a rocky surface. 1. Common Name: Grey Wagtail    Scientific Name: Motacilla cinerea 2. Common Name: Yellow Wagtail    Scientific Name: Motacilla flava 3. Common Name: White Wagtail    Scientific Name: Motacilla alba","398","108","",""
"6942.jpg","Description: The bird has a plump body with a mix of brown, black, and white feathers. It has a short neck, a small head, and a short tail. The beak is short and stout. It appears to be foraging on the ground among grass and fallen leaves. 1. Common Name: Zebra Dove    Scientific Name: Geopelia striata 2. Common Name: Rock Pigeon    Scientific Name: Columba livia 3. Common Name: Common Bronzewing    Scientific Name: Phaps chalcoptera","380","119","",""
"6943.jpg","Description: The image provided is a spectrogram, which is a visual representation of sound frequencies over time, and does not contain a visual depiction of a bird. Therefore, no physical features of a bird can be described from this image.  1. Common Name: N/A    Scientific Name: N/A 2. Common Name: N/A    Scientific Name: N/A 3. Common Name: N/A    Scientific Name: N/A","326","92","",""
"6944.jpg","Description: The bird has a black head with a white patch behind the eye, a robust black beak, a white throat and chest, and grey wings with some white markings. It appears to be perched on a branch. 1. Common Name: Pied Butcherbird    Scientific Name: Cracticus nigrogularis 2. Common Name: Grey Butcherbird    Scientific Name: Cracticus torquatus 3. Common Name: Black-backed Butcherbird    Scientific Name: Cracticus mentalis","362","110","",""
"6945.jpg","Description: The bird has a slender build with a long tail, a conical beak that is yellow at the base, and a distinctive black and white striped crown. Its plumage is primarily brown with streaks on the back and wings, and it has a pale underside. 1. Common Name: White-crowned Sparrow    Scientific Name: Zonotrichia leucophrys 2. Common Name: Chipping Sparrow    Scientific Name: Spizella passerina 3. Common Name: Golden-crowned Sparrow    Scientific Name: Zonotrichia atricapilla","488","125","",""
"6946.jpg","Description: The bird has a black head and neck with a distinctive white cheek patch. Its body is covered with brown feathers that have darker bars, and it has a light-colored underside. It appears to be resting near water. 1. Common Name: Canada Goose    Scientific Name: Branta canadensis 2. Common Name: Cackling Goose    Scientific Name: Branta hutchinsii 3. Common Name: Barnacle Goose    Scientific Name: Branta leucopsis","398","103","",""
"6947.jpg","Description: The bird has a slender body with long neck and tail. Its plumage appears dark brown to black, and it is standing upright with wings spread out, possibly drying them. It has a sharp, hooked beak suitable for catching fish. 1. Common Name: Little Cormorant    Scientific Name: Microcarbo niger 2. Common Name: Neotropic Cormorant    Scientific Name: Nannopterum brasilianum 3. Common Name: Indian Cormorant    Scientific Name: Phalacrocorax fuscicollis","398","120","",""
"6948.jpg","Description: The bird has a compact body with a large head, short neck, and strong legs. It features a black cap and white cheeks, with a rusty-orange breast and flanks. Its back is grayish-blue, and it has a sharp, pointed beak. The bird is perched upside down on a branch near a feeder filled with seeds. 1. Common Name: Red-breasted Nuthatch    Scientific Name: Sitta canadensis 2. Common Name: White-breasted Nuthatch    Scientific Name: Sitta carolinensis 3. Common Name: Pygmy Nuthatch ","344","128","",""
"6949.jpg","Description: The bird has a slender body with brown and white mottled plumage, a long, thin, slightly curved beak, and is clinging vertically to a tree trunk. 1. Common Name: Brown Creeper    Scientific Name: Certhia americana 2. Common Name: Eurasian Treecreeper    Scientific Name: Certhia familiaris 3. Common Name: Hume's Treecreeper    Scientific Name: Certhia himalayana","452","103","",""
"695.jpg","Description: The bird is predominantly white with a long neck and a bright red beak. It appears to be swimming in water. 1. Common Name: Coscoroba Swan    Scientific Name: Coscoroba coscoroba 2. Common Name: Mute Swan    Scientific Name: Cygnus olor 3. Common Name: Trumpeter Swan    Scientific Name: Cygnus buccinator","380","86","",""
"6950.jpg","Description: The bird has a large body with predominantly white plumage, black wingtips, and a long, deep bill with a throat pouch. It is perched on a vertical structure near water. 1. Common Name: Australian Pelican    Scientific Name: Pelecanus conspicillatus 2. Common Name: Great White Pelican    Scientific Name: Pelecanus onocrotalus 3. Common Name: Dalmatian Pelican    Scientific Name: Pelecanus crispus","344","107","",""
"6951.jpg","Description: The bird has a slender build with a long tail, streaked brown plumage on its back, and a pale underside. It has a distinctive white eyebrow stripe and a small, pointed beak. It is perched on a barbed wire fence in a grassy area. 1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: Tree Sparrow    Scientific Name: Passer montanus 3. Common Name: Eurasian Skylark    Scientific Name: Alauda arvensis","380","115","",""
"6952.jpg","Description: The birds have dark brown to black plumage with lighter underparts. They have forked tails and pointed wings, indicative of swift flight. Their beaks are short and slightly open, suggesting they might be vocalizing or feeding. 1. Common Name: Purple Martin    Scientific Name: Progne subis 2. Common Name: Barn Swallow    Scientific Name: Hirundo rustica 3. Common Name: Tree Swallow    Scientific Name: Tachycineta bicolor","398","103","",""
"6953.jpg","Description: The bird has a predominantly green body with a lighter green underside. It has a white tip on its beak, which is otherwise dark. Its eyes are red, and it has black and white markings on its wings and tail. The legs are pinkish-red. 1. Common Name: Red-eyed Green Pigeon    Scientific Name: Treron sieboldii 2. Common Name: Yellow-footed Green Pigeon    Scientific Name: Treron phoenicopterus 3. Common Name: Pink-necked Green Pigeon    Scientific Name: Treron vernans","380","123","",""
"6954.jpg","Description: The image shows two birds; one is perched on a wire with a grayish-brown body and white underparts, while the other is clinging to a pole with a black and white patterned back and a yellowish belly. 1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: Yellow-bellied Sapsucker    Scientific Name: Sphyrapicus varius 3. Common Name: Downy Woodpecker    Scientific Name: Picoides pubescens","380","113","",""
"6955.jpg","Description: The bird has a slender body with brown and white streaked plumage, a long, thin, slightly curved beak, and is seen clinging to the side of a tree trunk. 1. Common Name: Brown Creeper    Scientific Name: Certhia americana 2. Common Name: Eurasian Treecreeper    Scientific Name: Certhia familiaris 3. Common Name: Hume's Treecreeper    Scientific Name: Certhia himalayana","398","105","",""
