image,response,input_tokens,output_tokens,error_code,error_message
"6514.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6515.jpg","Common Name: Northern Cardinal Scientific Name: Cardinalis cardinalis","242","15","",""
"6516.jpg","Common Name: Blue Tit Scientific Name: Cyanistes caeruleus","386","16","",""
"6517.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","278","23","",""
"6518.jpg","Common Name: Rock Pipit Scientific Name: Anthus petrosus","368","17","",""
"6519.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"652.jpg","Common Name: Black-winged Stilt Scientific Name: Himantopus himantopus","314","20","",""
"6520.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","278","20","",""
"6521.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","314","16","",""
"6522.jpg","Common Name: Reed Warbler Scientific Name: Acrocephalus scirpaceus","314","20","",""
"6523.jpg","Common Name: Hermit Thrush Scientific Name: Catharus guttatus","314","17","",""
"6524.jpg","Common Name: European Starling Scientific Name: Sturnus vulgaris","332","17","",""
"6525.jpg","Common Name: Common Ground-Dove Scientific Name: Columbina passerina","332","18","",""
"6526.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"6527.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","332","17","",""
"6528.jpg","Common Name: Green-rumped Parrotlet Scientific Name: Forpus passerinus","332","19","",""
"6529.jpg","Common Name: Laughing Dove Scientific Name: Spilopelia senegalensis","404","19","",""
"653.jpg","Common Name: Red-necked Phalarope Scientific Name: Phalaropus lobatus","332","20","",""
"6530.jpg","Common Name: Savannah Sparrow Scientific Name: Passerculus sandwichensis","350","17","",""
"6531.jpg","Common Name: Great Spotted Woodpecker Scientific Name: Dendrocopos major","314","21","",""
"6532.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","332","18","",""
"6533.jpg","Common Name: Goliath Heron Scientific Name: Ardea goliath","332","19","",""
"6534.jpg","Common Name: Little Blue Heron Scientific Name: Egretta caerulea","350","19","",""
"6535.jpg","Common Name: Northern Wheatear Scientific Name: Oenanthe oenanthe","314","19","",""
"6536.jpg","Common Name: Blue-eared Kingfisher Scientific Name: Alcedo meninting","278","21","",""
"6537.jpg","Common Name: Kentish Plover Scientific Name: Charadrius alexandrinus","332","21","",""
"6538.jpg","Common Name: Eurasian Wryneck Scientific Name: Jynx torquilla","314","20","",""
"6539.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","296","21","",""
"654.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","386","18","",""
"6540.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","332","18","",""
"6541.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","314","16","",""
"6542.jpg","Common Name: Water Thick-knee Scientific Name: Burhinus vermiculatus","422","20","",""
"6543.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"6544.jpg","Common Name: Black Oystercatcher Scientific Name: Haematopus bachmani","314","19","",""
"6545.jpg","Common Name: Cape May Warbler Scientific Name: Setophaga tigrina","314","19","",""
"6546.jpg","Common Name: Lineated Woodpecker Scientific Name: Dryocopus lineatus","314","19","",""
"6547.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","278","20","",""
"6548.jpg","Common Name: Carolina Chickadee Scientific Name: Poecile carolinensis","332","19","",""
"6549.jpg","Common Name: Cliff Swallow Scientific Name: Petrochelidon pyrrhonota","332","20","",""
"655.jpg","Common Name: Mute Swan Scientific Name: Cygnus olor","332","17","",""
"6550.jpg","Common Name: Red-vented Bulbul Scientific Name: Pycnonotus cafer","314","21","",""
"6551.jpg","Common Name: Elegant Trogon Scientific Name: Trogon elegans","314","16","",""
"6552.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","314","19","",""
"6553.jpg","Common Name: Brown Shrike Scientific Name: Lanius cristatus","278","17","",""
"6554.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","314","22","",""
"6555.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","350","16","",""
"6556.jpg","Common Name: Veery Scientific Name: Catharus fuscescens","332","17","",""
"6557.jpg","Common Name: Yellow-rumped Warbler Scientific Name: Setophaga coronata","332","19","",""
"6558.jpg","Common Name: Red-whiskered Bulbul Scientific Name: Pycnonotus jocosus","332","23","",""
"6559.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","350","16","",""
"656.jpg","Common Name: Olive-backed Sunbird Scientific Name: Cinnyris jugularis","332","19","",""
"6560.jpg","Common Name: Mute Swan Scientific Name: Cygnus olor","332","17","",""
"6561.jpg","Common Name: Great Spotted Woodpecker Scientific Name: Dendrocopos major","332","21","",""
"6562.jpg","Common Name: Mew Gull Scientific Name: Larus canus","332","17","",""
"6563.jpg","Common Name: Yellow-headed Warbler Scientific Name: Setophaga occidentalis","386","19","",""
"6564.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","278","17","",""
"6565.jpg","Common Name: Elegant Trogon Scientific Name: Trogon elegans","332","16","",""
"6566.jpg","Common Name: Oriental Pratincole Scientific Name: Glareola maldivarum","314","20","",""
"6567.jpg","Common Name: Olive-backed Sunbird Scientific Name: Cinnyris jugularis","332","19","",""
"6568.jpg","Common Name: Reed Bunting Scientific Name: Emberiza schoeniclus","332","17","",""
"6569.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","332","16","",""
"657.jpg","Common Name: Western Gull Scientific Name: Larus occidentalis","314","17","",""
"6570.jpg","Common Name: California Thrasher Scientific Name: Toxostoma redivivum","404","20","",""
"6571.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","314","20","",""
"6572.jpg","Common Name: Black-and-white Warbler Scientific Name: Mniotilta varia","350","21","",""
"6573.jpg","Common Name: Red-rumped Swallow Scientific Name: Cecropis daurica","314","20","",""
"6574.jpg","Common Name: Eurasian Magpie Scientific Name: Pica pica","332","17","",""
"6575.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","368","19","",""
"6576.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","350","19","",""
"6577.jpg","Common Name: Southern Lapwing Scientific Name: Vanellus chilensis","332","18","",""
"6578.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","332","19","",""
"6579.jpg","Common Name: Mew Gull Scientific Name: Larus canus","332","17","",""
"658.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","332","19","",""
"6580.jpg","Common Name: Carrion Crow Scientific Name: Corvus corone","314","17","",""
"6581.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6582.jpg","Common Name: Lesser Whitethroat Scientific Name: Curruca curruca","314","19","",""
"6583.jpg","Common Name: Blue Grosbeak Scientific Name: Passerina caerulea","278","19","",""
"6584.jpg","Common Name: Unknown Bird Species Scientific Name: Unknown Species","332","14","",""
"6585.jpg","Common Name: Yellow Warbler Scientific Name: Setophaga petechia","350","18","",""
"6586.jpg","Common Name: Orange-chinned Pigeon Scientific Name: Treron bicinctus","350","20","",""
"6587.jpg","Common Name: Neotropic Cormorant Scientific Name: Nannopterum brasilianum","350","23","",""
"6588.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","368","19","",""
"6589.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","332","16","",""
"659.jpg","Common Name: Northern Shoveler Scientific Name: Spatula clypeata","314","20","",""
"6590.jpg","Common Name: Booted Racket-tail Scientific Name: Ocreatus underwoodii","368","21","",""
"6591.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","314","19","",""
"6592.jpg","Common Name: Woodland Kingfisher Scientific Name: Halcyon senegalensis","296","20","",""
"6593.jpg","Common Name: Goliath Heron Scientific Name: Ardea goliath","422","19","",""
"6594.jpg","Common Name: Brown Pelican Scientific Name: Pelecanus occidentalis","332","19","",""
"6595.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","314","17","",""
"6596.jpg","Common Name: Crimson Sunbird Scientific Name: Aethopyga siparaja","314","19","",""
"6597.jpg","Common Name: Three-banded Plover Scientific Name: Charadrius tricollaris","314","22","",""
"6598.jpg","Common Name: Common Raven Scientific Name: Corvus corax","332","16","",""
"6599.jpg","Common Name: Black-and-white Warbler Scientific Name: Mniotilta varia","314","21","",""
"66.jpg","Common Name: Snowy Plover Scientific Name: Charadrius nivosus","332","20","",""
"660.jpg","Common Name: Great Blue Heron Scientific Name: Ardea herodias","332","18","",""
"6600.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","332","22","",""
"6601.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","314","16","",""
"6602.jpg","Common Name: Bushtit Scientific Name: Psaltriparus minimus","368","18","",""
"6603.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","332","23","",""
"6604.jpg","Common Name: Yellow-shafted Flicker Scientific Name: Colaptes auratus","386","22","",""
"6605.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","332","18","",""
"6606.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","314","18","",""
"6607.jpg","Common Name: Common Merganser Scientific Name: Mergus merganser","314","19","",""
"6608.jpg","Common Name: Pale-billed Woodpecker Scientific Name: Campephilus guatemalensis","296","23","",""
"6609.jpg","Common Name: Australian Pelican Scientific Name: Pelecanus conspicillatus","332","19","",""
"661.jpg","Common Name: Red-capped Robin Scientific Name: Petroica goodenovii","296","19","",""
"6610.jpg","Common Name: Great Grey Shrike Scientific Name: Lanius excubitor","332","19","",""
"6611.jpg","Common Name: Tundra Swan Scientific Name: Cygnus columbianus","242","18","",""
"6612.jpg","Common Name: Swamp Sparrow Scientific Name: Melospiza georgiana","386","18","",""
"6613.jpg","Common Name: Western Grebe Scientific Name: Aechmophorus occidentalis","242","20","",""
"6614.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6615.jpg","Common Name: Northern Flicker Scientific Name: Colaptes auratus","314","18","",""
"6616.jpg","Common Name: Streaked Flycatcher Scientific Name: Myiodynastes maculatus","332","22","",""
"6617.jpg","Common Name: Yellow-rumped Warbler Scientific Name: Setophaga coronata","314","19","",""
"6618.jpg","Common Name: Striped Flycatcher Scientific Name: Myiodynastes maculatus","350","21","",""
"6619.jpg","Common Name: Wire-tailed Swallow Scientific Name: Hirundo smithii","332","18","",""
"662.jpg","Common Name: Red-headed Woodpecker Scientific Name: Melanerpes erythrocephalus","314","22","",""
"6620.jpg","Common Name: Garden Warbler Scientific Name: Sylvia borin","332","15","",""
"6621.jpg","Common Name: Tree Swallow Scientific Name: Tachycineta bicolor","422","18","",""
"6622.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","404","20","",""
"6623.jpg","Common Name: Red-breasted Nuthatch Scientific Name: Sitta canadensis","332","20","",""
"6624.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","314","16","",""
"6625.jpg","Common Name: Black-backed Woodpecker Scientific Name: Picoides arcticus","404","20","",""
"6626.jpg","Common Name: Grey Butcherbird Scientific Name: Cracticus torquatus","422","19","",""
"6627.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","314","17","",""
"6628.jpg","Common Name: Black Oystercatcher Scientific Name: Haematopus bachmani","314","19","",""
"6629.jpg","Common Name: Resplendent Quetzal Scientific Name: Pharomachrus mocinno","332","22","",""
"663.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","332","18","",""
"6630.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","314","18","",""
"6631.jpg","Common Name: Tundra Swan Scientific Name: Cygnus columbianus","332","18","",""
"6632.jpg","Common Name: Golden-collared Trogon Scientific Name: Trogon personatus","332","19","",""
"6633.jpg","Common Name: House Finch Scientific Name: Haemorhous mexicanus","350","19","",""
"6634.jpg","Common Name: Ring-billed Gull Scientific Name: Larus delawarensis","296","20","",""
"6635.jpg","Common Name: Baird's Sandpiper Scientific Name: Calidris bairdii","404","22","",""
"6636.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","314","17","",""
"6637.jpg","Common Name: Savannah Sparrow Scientific Name: Passerculus sandwichensis","332","17","",""
"6638.jpg","Common Name: Golden Eagle Scientific Name: Aquila chrysaetos","314","18","",""
"6639.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"664.jpg","Common Name: Northern Flicker Scientific Name: Colaptes auratus","404","18","",""
"6640.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","332","17","",""
"6641.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","350","18","",""
"6642.jpg","Common Name: White-throated Sparrow Scientific Name: Zonotrichia albicollis","332","24","",""
"6643.jpg","Common Name: Purple Sandpiper Scientific Name: Calidris maritima","314","19","",""
"6644.jpg","Common Name: Red-billed Blue Magpie Scientific Name: Urocissa erythroryncha","278","23","",""
"6645.jpg","Common Name: Mute Swan Scientific Name: Cygnus olor","332","17","",""
"6646.jpg","Common Name: Indian Roller Scientific Name: Coracias benghalensis","332","17","",""
"6647.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","242","17","",""
"6648.jpg","Common Name: Green Hermit Scientific Name: Phaethornis guy","332","18","",""
"6649.jpg","Common Name: Streaked Flycatcher Scientific Name: Myiodynastes maculatus","350","22","",""
"665.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","314","16","",""
"6650.jpg","Common Name: American Crow Scientific Name: Corvus brachyrhynchos","332","20","",""
"6651.jpg","Common Name: Green-barred Woodpecker Scientific Name: Colaptes melanochloros","332","22","",""
"6652.jpg","Common Name: Yellow-rumped Flycatcher Scientific Name: Myiarchus chrysocephalus","368","24","",""
"6653.jpg","Common Name: Eurasian Bullfinch Scientific Name: Pyrrhula pyrrhula","404","22","",""
"6654.jpg","Common Name: Green Jay Scientific Name: Cyanocorax yncas","332","18","",""
"6655.jpg","Common Name: European Magpie Scientific Name: Pica pica","314","16","",""
"6656.jpg","Common Name: Indian Roller Scientific Name: Coracias benghalensis","332","17","",""
"6657.jpg","Common Name: Black-and-white Warbler Scientific Name: Mniotilta varia","314","21","",""
"6658.jpg","Common Name: Yellow-footed Green Pigeon Scientific Name: Treron phoenicopterus","332","22","",""
"6659.jpg","Common Name: Black-tailed Gnatcatcher Scientific Name: Polioptila melanura","332","22","",""
"666.jpg","Common Name: Brown Snake Eagle Scientific Name: Circaetus cinereus","332","18","",""
"6660.jpg","Common Name: Red-billed Hornbill Scientific Name: Tockus erythrorhynchus","404","23","",""
"6661.jpg","Common Name: Common Grackle Scientific Name: Quiscalus quiscula","350","18","",""
"6662.jpg","Common Name: Northern Flicker Scientific Name: Colaptes auratus","332","18","",""
"6663.jpg","Common Name: Honey Buzzard Scientific Name: Pernis apivorus","314","18","",""
"6664.jpg","Common Name: Swamp Sparrow Scientific Name: Melospiza georgiana","314","18","",""
"6665.jpg","Common Name: Glossy Ibis Scientific Name: Plegadis falcinellus","314","22","",""
"6666.jpg","Common Name: Spotted Woodpecker Scientific Name: Dendrocopos major","386","20","",""
"6667.jpg","Common Name: Rough-legged Hawk Scientific Name: Buteo lagopus","296","17","",""
"6668.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","314","19","",""
"6669.jpg","Common Name: Grey Warbler Scientific Name: Gerygone igata","332","17","",""
"667.jpg","Common Name: Kentish Plover Scientific Name: Charadrius alexandrinus","332","21","",""
"6670.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","422","17","",""
"6671.jpg","Common Name: Black Woodpecker Scientific Name: Dryocopus martius","332","18","",""
"6672.jpg","Common Name: Golden Oriole Scientific Name: Oriolus oriolus","314","18","",""
"6673.jpg","Common Name: Eastern Towhee Scientific Name: Pipilo erythrophthalmus","332","19","",""
"6674.jpg","Common Name: Spur-winged Lapwing Scientific Name: Vanellus spinosus","350","21","",""
"6675.jpg","Common Name: Brown Bulbul Scientific Name: Pycnonotus brunneus","314","20","",""
"6676.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","314","18","",""
"6677.jpg","Common Name: Greylag Goose Scientific Name: Anser anser","314","17","",""
"6678.jpg","Common Name: Kentish Plover Scientific Name: Charadrius alexandrinus","314","21","",""
"6679.jpg","Common Name: Least Bittern Scientific Name: Ixobrychus exilis","332","22","",""
"668.jpg","Common Name: Purple Martin Scientific Name: Progne subis","422","15","",""
"6680.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","350","18","",""
"6681.jpg","Common Name: White-crowned Sparrow Scientific Name: Zonotrichia leucophrys","314","23","",""
"6682.jpg","Common Name: Ash-throated Flycatcher Scientific Name: Myiarchus cinerascens","332","24","",""
"6683.jpg","Common Name: White-crowned Sparrow Scientific Name: Zonotrichia leucophrys","314","23","",""
"6684.jpg","Common Name: Dunnock Scientific Name: Prunella modularis","332","16","",""
"6685.jpg","Common Name: Blue Jay Scientific Name: Cyanocitta cristata","314","16","",""
"6686.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","332","20","",""
"6687.jpg","Common Name: Marsh Harrier Scientific Name: Circus aeruginosus","260","17","",""
"6688.jpg","Common Name: Water Thick-knee Scientific Name: Burhinus vermiculatus","314","20","",""
"6689.jpg","Common Name: Western Wattlebird Scientific Name: Anthochaera lunulata","332","19","",""
"669.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"6690.jpg","Common Name: Cassin's Kingbird Scientific Name: Tyrannus vociferans","332","20","",""
"6691.jpg","Common Name: Black-winged Stilt Scientific Name: Himantopus himantopus","314","20","",""
"6692.jpg","Common Name: Marbled Godwit Scientific Name: Limosa fedoa","314","17","",""
"6693.jpg","Common Name: Laughing Kookaburra Scientific Name: Dacelo novaeguineae","332","24","",""
"6694.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","386","17","",""
"6695.jpg","Common Name: Red-browed Finch Scientific Name: Neochmia temporalis","332","19","",""
"6696.jpg","Common Name: Eurasian Nuthatch Scientific Name: Sitta europaea","386","18","",""
"6697.jpg","Common Name: Baird's Sandpiper Scientific Name: Calidris bairdii","206","22","",""
"6698.jpg","Common Name: Red-billed Firefinch Scientific Name: Lagonosticta senegala","314","23","",""
"6699.jpg","Common Name: Yellow Oriole Scientific Name: Oriolus oriolus","332","18","",""
"67.jpg","Common Name: Arctic Tern Scientific Name: Sterna paradisaea","314","17","",""
"670.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","314","17","",""
"6700.jpg","Common Name: Yellow Warbler Scientific Name: Setophaga petechia","332","18","",""
"6701.jpg","Common Name: Blue-tailed Bee-eater Scientific Name: Merops philippinus","332","20","",""
"6702.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","314","19","",""
"6703.jpg","Common Name: Rufous-capped Antshrike Scientific Name: Thamnophilus ruficapillus","278","25","",""
"6704.jpg","Common Name: Neotropic Cormorant Scientific Name: Nannopterum brasilianum","314","23","",""
"6705.jpg","Common Name: Red-billed Firefinch Scientific Name: Lagonosticta senegala","422","23","",""
"6706.jpg","Common Name: Ringed Kingfisher Scientific Name: Megaceryle torquata","332","21","",""
"6707.jpg","Common Name: Water Thick-knee Scientific Name: Burhinus vermiculatus","314","20","",""
"6708.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","368","23","",""
"6709.jpg","Common Name: Grey Heron Scientific Name: Ardea cinerea","332","16","",""
"671.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","332","19","",""
"6710.jpg","Common Name: Red-backed Sandpiper Scientific Name: Calidris alpina","350","20","",""
"6711.jpg","Common Name: Ringed Kingfisher Scientific Name: Megaceryle torquata","314","21","",""
"6712.jpg","Common Name: Arctic Warbler Scientific Name: Phylloscopus borealis","422","19","",""
"6713.jpg","Common Name: Eurasian Wryneck Scientific Name: Jynx torquilla","332","20","",""
"6714.jpg","Common Name: Savannah Sparrow Scientific Name: Passerculus sandwichensis","386","17","",""
"6715.jpg","Common Name: Red-breasted Nuthatch Scientific Name: Sitta canadensis","278","20","",""
"6716.jpg","Common Name: Fork-tailed Drongo Scientific Name: Dicrurus adsimilis","332","22","",""
"6717.jpg","Common Name: Yellow-winged Cacique Scientific Name: Psarocolius viridis","350","21","",""
"6718.jpg","Common Name: Purple Martin Scientific Name: Progne subis","296","15","",""
"6719.jpg","Common Name: Yellow-rumped Shama Scientific Name: Copsychus malabaricus","314","21","",""
"672.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"6720.jpg","Common Name: Southern Masked Weaver Scientific Name: Ploceus velatus","314","19","",""
"6721.jpg","Common Name: Eurasian Nuthatch Scientific Name: Sitta europaea","332","18","",""
"6722.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","314","17","",""
"6723.jpg","Common Name: Greater White-fronted Goose Scientific Name: Anser albifrons","332","19","",""
"6724.jpg","Common Name: Ruffed Grouse Scientific Name: Bonasa umbellus","422","19","",""
"6725.jpg","Common Name: Indian Robin Scientific Name: Copsychus fulicatus","332","18","",""
"6726.jpg","Common Name: Hermit Thrush Scientific Name: Catharus guttatus","350","17","",""
"6727.jpg","Common Name: Eastern Kingbird Scientific Name: Tyrannus tyrannus","332","18","",""
"6728.jpg","Common Name: Yellow-faced Honeyeater Scientific Name: Lichenostomus chrysopygus","368","24","",""
"6729.jpg","Common Name: Yellow-backed Weaver Scientific Name: Ploceus philippinus","332","19","",""
"673.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","278","16","",""
"6730.jpg","Common Name: Osprey Scientific Name: Pandion haliaetus","422","17","",""
"6731.jpg","Common Name: Common Goldeneye Scientific Name: Bucephala clangula","206","18","",""
"6732.jpg","Common Name: Rose-ringed Parakeet Scientific Name: Psittacula krameri","314","21","",""
"6733.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","332","19","",""
"6734.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","314","17","",""
"6735.jpg","Common Name: Spotted Sandpiper Scientific Name: Actitis macularius","422","19","",""
"6736.jpg","Common Name: Bald Eagle Scientific Name: Haliaeetus leucocephalus","404","19","",""
"6737.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","314","22","",""
"6738.jpg","Common Name: Grey Butcherbird Scientific Name: Cracticus torquatus","314","19","",""
"6739.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","332","18","",""
"674.jpg","Common Name: European Starling Scientific Name: Sturnus vulgaris","332","17","",""
"6740.jpg","Common Name: Grey-tailed Tattler Scientific Name: Tringa brevipes","332","21","",""
"6741.jpg","Common Name: Ferruginous Hawk Scientific Name: Buteo regalis","368","18","",""
"6742.jpg","Common Name: Black-capped Vireo Scientific Name: Vireo atricapilla","278","21","",""
"6743.jpg","Common Name: Snowy Egret Scientific Name: Egretta thula","332","18","",""
"6744.jpg","Common Name: Black-throated Blue Warbler Scientific Name: Setophaga caerulescens","314","24","",""
"6745.jpg","Common Name: Ring-billed Gull Scientific Name: Larus delawarensis","332","20","",""
"6746.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","422","21","",""
"6747.jpg","Common Name: Plain Chachalaca Scientific Name: Ortalis vetula","332","18","",""
"6748.jpg","Common Name: Red-eyed Dove Scientific Name: Streptopelia semitorquata","314","20","",""
"6749.jpg","Common Name: Bonaparte's Gull Scientific Name: Chroicocephalus philadelphia","296","22","",""
"675.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"6750.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","332","17","",""
"6751.jpg","Common Name: Australian Pelican Scientific Name: Pelecanus conspicillatus","314","19","",""
"6752.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","386","17","",""
"6753.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","332","23","",""
"6754.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","350","18","",""
"6755.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","314","18","",""
"6756.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","332","19","",""
"6757.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","350","20","",""
"6758.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","314","18","",""
"6759.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","332","18","",""
"676.jpg","Common Name: Snow Goose Scientific Name: Anser caerulescens","332","18","",""
"6760.jpg","Common Name: Streaked Flycatcher Scientific Name: Myiodynastes maculatus","332","22","",""
"6761.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","314","17","",""
"6762.jpg","Common Name: Tufted Duck Scientific Name: Aythya fuligula","332","19","",""
"6763.jpg","Common Name: Ruffed Grouse Scientific Name: Bonasa umbellus","404","19","",""
"6764.jpg","Common Name: Spectacled Parrotlet Scientific Name: Forpus conspicillatus","332","20","",""
"6765.jpg","Common Name: Woodland Kingfisher Scientific Name: Halcyon senegalensis","332","20","",""
"6766.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","332","18","",""
"6767.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","332","19","",""
"6768.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","332","17","",""
"6769.jpg","Common Name: Herring Gull Scientific Name: Larus argentatus","314","17","",""
"677.jpg","Common Name: Yellow-rumped Flycatcher Scientific Name: Ficedula zanthopygia","314","22","",""
"6770.jpg","Common Name: Indian Roller Scientific Name: Coracias benghalensis","350","17","",""
"6771.jpg","Common Name: Summer Tanager Scientific Name: Piranga rubra","332","16","",""
"6772.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","332","16","",""
"6773.jpg","Common Name: European Magpie Scientific Name: Pica pica","314","16","",""
"6774.jpg","Common Name: Common Tern Scientific Name: Sterna hirundo","314","17","",""
"6775.jpg","Common Name: Black-collared Hawk Scientific Name: Busarellus nigricollis","314","22","",""
"6776.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","350","23","",""
"6777.jpg","Common Name: Semipalmated Sandpiper Scientific Name: Calidris pusilla","332","21","",""
"6778.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","332","19","",""
"6779.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","319","20","",""
"678.jpg","Common Name: Pale-billed Woodpecker Scientific Name: Campephilus guatemalensis","314","23","",""
"6780.jpg","Common Name: Black Oystercatcher Scientific Name: Haematopus bachmani","296","19","",""
"6781.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","368","20","",""
"6782.jpg","Common Name: Eurasian Bullfinch Scientific Name: Pyrrhula pyrrhula","332","22","",""
"6783.jpg","Common Name: Barn Swallow Scientific Name: Hirundo rustica","314","16","",""
"6784.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","314","17","",""
"6785.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","332","19","",""
"6786.jpg","Common Name: Violet-backed Starling Scientific Name: Cinnyris asiaticus","332","19","",""
"6787.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","332","17","",""
"6788.jpg","Common Name: Sandwich Tern Scientific Name: Thalasseus sandvicensis","332","20","",""
"6789.jpg","Common Name: Osprey Scientific Name: Pandion haliaetus","332","17","",""
"679.jpg","Common Name: Australian Pelican Scientific Name: Pelecanus conspicillatus","314","19","",""
"6790.jpg","Common Name: Yellow-rumped Warbler Scientific Name: Setophaga coronata","242","19","",""
"6791.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
